Actual,Predicted,Residuals
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.502662798,0.5089869655633281,-0.006324167563328098
0.548057465,0.5169403837614165,0.031117081238583477
0.484630243,0.38304639031028803,0.10158385268971198
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.397116145,0.405903369965309,-0.008787224965309037
0.551317271,0.5139907334562752,0.037326537543724836
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.455800598,0.41991783662242915,0.03588276137757085
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.379095857,0.4845589790687229,-0.10546312206872294
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.597493875,0.5206366724612048,0.07685720253879513
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.630900974,0.5432813743786312,0.08761959962136878
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.552635931,0.5916401107855939,-0.039004179785593895
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.630090671,0.5785096863897791,0.05158098461022098
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.391334003,0.38939906720655376,0.0019349357934462241
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.533028655,0.5150524199411717,0.017976235058828283
0.759460644,0.7787358492612069,-0.01927520526120685
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,0.3007375176218599,-0.3007375176218599
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.533473935,0.5931888961190281,-0.05971496111902819
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.753026482,0.6850141885392804,0.06801229346071958
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.317344377,0.3327577370540098,-0.015413360054009784
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.728058372,0.6934344021037268,0.034623969896273254
0.493772537,0.5067590729240692,-0.012986535924069176
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.417158251,0.3958457320935812,0.021312518906418776
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.634683252,0.6273869235964569,0.007296328403543106
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.471894038,0.47897351535045446,-0.007079477350454444
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.555632034,0.5351027759443098,0.02052925805569028
0.392044358,0.3683532717979815,0.023691086202018485
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.485211038,0.4295911365764536,0.05561990142354639
0.505944996,0.5148325206392916,-0.008887524639291655
0.501542961,0.4391842489501887,0.06235871204981125
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.667827166,0.6358952519902643,0.03193191400973572
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.674879267,0.6533296850170269,0.021549581982973076
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.395238355,0.38962175834352986,0.00561659665647013
0.453972766,0.4290602437443075,0.024912522255692515
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.438757591,0.4396311344399422,-0.0008735434399421704
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.483078343,0.43174316860155054,0.05133517439844948
0.47213273,0.4561893641342399,0.015943365865760117
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.531418725,0.5078004081992947,0.023618316800705252
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.548805976,0.51908471482983,0.029721261170170044
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.333580347,0.3119645735776564,0.02161577342234361
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.532851181,0.5227970885749966,0.010054092425003325
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.616783032,0.602237813452555,0.014545218547444949
0.323285594,0.34278376926267057,-0.01949817526267056
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.484662519,0.47869398606242325,0.005968532937576765
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.503040279,0.5656943893065438,-0.06265411030654378
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.529988956,0.5081462392410182,0.02184271675898175
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.571507109,0.4582585639669761,0.1132485450330239
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.60895504,0.6117020873966525,-0.0027470473966525466
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.466895534,0.42341094633778764,0.04348458766221236
0.464764119,0.4351167380855233,0.029647380914476662
0.58871486,0.5662735387983711,0.022441321201628894
0.427163324,0.4320185632212583,-0.004855239221258301
0.381219027,0.4376675473810844,-0.05644852038108439
0.588805331,0.607351534702177,-0.018546203702176967
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.461042861,0.4239770734067598,0.03706578759324025
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.448071853,0.42164382313184595,0.026428029868154068
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.528358642,0.47021571074646384,0.0581429312535362
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.587288907,0.5126775051893636,0.07461140181063641
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,0.2248645294601887,-0.2248645294601887
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,0.31126563811701147,-0.31126563811701147
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.579874117,0.5008226150225183,0.07905150197748168
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.443285479,0.4009383992182785,0.042347079781721475
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.50444652,0.4645265293294146,0.03991999067058544
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.463879039,0.4710736280077622,-0.007194589007762209
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.65322076,0.604283984052376,0.04893677594762391
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.440336932,0.4263124821140857,0.014024449885914336
0.0,0.3471883486174091,-0.3471883486174091
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.506856151,0.49218642255713924,0.014669728442860797
0.407021487,0.4750138625684114,-0.06799237556841137
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.46612043,0.42159039554101213,0.044530034458987844
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.41483221,0.4454991736833505,-0.030666963683350534
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.563764933,0.5305303454350818,0.03323458756491815
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.559205486,0.47301989783942644,0.08618558816057353
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.527903934,0.5122822866762565,0.015621647323743493
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.748407373,0.711009421158591,0.03739795184140904
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.41256709,0.36844032672425986,0.044126763275740166
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.621597569,0.5851888419457117,0.036408727054288215
0.533398044,0.5700800602668137,-0.036682016266813666
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.546581178,0.5127841384288958,0.03379703957110414
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.479910397,0.5126798197898831,-0.032769422789883096
0.540465449,0.48663863514044636,0.05382681385955368
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.613367065,0.6827808084965848,-0.0694137434965848
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.430053158,0.41700021592478403,0.013052942075215956
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.509610434,0.47423434450077734,0.03537608949922261
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.483901559,0.47382354692073697,0.01007801207926301
0.493823511,0.5094265765031434,-0.015603065503143387
0.357681529,0.3724825695146788,-0.014801040514678787
0.558213167,0.5206702783939952,0.037542888606004854
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.546059794,0.5136196588959995,0.03244013510400057
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.550790893,0.4945651985912895,0.05622569440871045
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.343321519,0.46336711689461135,-0.12004559789461133
0.387095099,0.5120892429601034,-0.12499414396010339
0.639309982,0.6209305191888963,0.018379462811103697
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.483047038,0.44823837957444385,0.03480865842555614
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.594053099,0.5953260855449118,-0.0012729865449118138
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.487221834,0.43426299406335256,0.05295883993664746
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.283575319,0.2741992171249116,0.009376101875088416
0.497669192,0.5095424110505659,-0.011873219050565875
0.435386262,0.4172846504108706,0.01810161158912943
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.623506357,0.5951831182344817,0.028323238765518344
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.477876092,0.48906945025154286,-0.011193358251542884
0.347187129,0.3660081983895529,-0.018821069389552914
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.61453801,0.6071689392411208,0.007369070758879159
0.631028829,0.6148120297960674,0.016216799203932597
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.357042458,0.38421620986673105,-0.027173751866731044
0.76995531,0.7890548406935584,-0.01909953069355841
0.610414848,0.5682119485328208,0.042202899467179256
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.471347768,0.4575013252967848,0.013846442703215223
0.4858632,0.5271998637527164,-0.04133666375271644
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.632071964,0.6060322194386474,0.026039744561352607
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.642441227,0.631566452024312,0.010874774975687895
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.477677328,0.4475983517786491,0.030078976221350917
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.566155481,0.5480730249397187,0.01808245606028136
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.501753543,0.4812587979322537,0.02049474506774629
0.458748405,0.4374382395169552,0.02131016548304482
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.560796362,0.5714914785890068,-0.010695116589006792
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.345770995,0.35508353018000816,-0.00931253518000813
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.685649511,0.6633358160147901,0.022313694985209964
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.432857217,0.44590583943878004,-0.013048622438780022
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.434682517,0.4471865188427272,-0.012504001842727208
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.614409095,0.5701570240748282,0.044252070925171805
0.529304042,0.5102590509759823,0.019044991024017688
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.41756155,0.35438273101104495,0.06317881898895505
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.41764067,0.4106591925825659,0.006981477417434101
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.523601213,0.5390234585631579,-0.015422245563157966
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.578421717,0.5720625841605624,0.006359132839437565
0.427579201,0.3887350970133436,0.03884410398665644
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.464738648,0.4753277521478201,-0.010589104147820105
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.67155198,0.6638531332671959,0.007698846732804188
0.534618055,0.5034313418778186,0.031186713122181464
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.414422209,0.5530910585944884,-0.13866884959448839
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.442935818,0.41203534926702357,0.030900468732976416
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.614810116,0.6217679082084853,-0.006957792208485247
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.477835557,0.4536952691975871,0.024140287802412896
0.656084344,0.6459527758059567,0.010131568194043372
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.643800237,0.5469383636119866,0.09686187338801344
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.443208172,0.42079869474006787,0.022409477259932142
0.504048896,0.4574246471335897,0.04662424886641031
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.599081367,0.5532103021277371,0.04587106487226289
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.73127115,0.6616121511053471,0.06965899889465288
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.354006959,0.3209896835078401,0.033017275492159937
0.577233341,0.5514286013885676,0.02580473961143237
0.467206162,0.46693906859958156,0.00026709340041841667
0.482142009,0.4339721233236682,0.04816988567633179
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.356727711,0.3270758303801428,0.029651880619857185
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.490603297,0.4612638281625982,0.029339468837401794
0.537955916,0.5110869369761035,0.02686897902389651
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.524445637,0.5213103892357409,0.003135247764259108
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.788688569,0.7793400925316823,0.009348476468317601
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.562942116,0.583620599886952,-0.020678483886952037
0.624454156,0.6437840598639123,-0.019329903863912312
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.444316864,0.4669915382326185,-0.02267467423261854
0.463478333,0.45440326888975296,0.009075064110247055
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.541186632,0.5263704593900894,0.014816172609910527
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.737677529725745e-05,-6.737677529725745e-05
0.391159605,0.4176836261355408,-0.026524021135540754
0.0,6.040684752926241e-05,-6.040684752926241e-05
0.0,6.729500116900043e-05,-6.729500116900043e-05
0.0,6.040684752926241e-05,-6.040684752926241e-05
